1.111968	43.636364	73.636364	450.360000	402.480000	1.277490
1.123968	43.636364	79.090909	453.240000	407.700000	0.992017
1.134968	40.000000	72.500000	456.120000	412.920000	1.183535
1.145968	38.181818	70.909091	459.000000	417.600000	1.226551
1.157968	35.454545	70.909091	461.520000	422.280000	1.160683
1.168967	35.454545	68.181818	463.860000	426.780000	1.297724
1.181968	27.692308	69.230769	466.200000	432.180000	1.444246
1.191967	30.000000	65.454545	468.360000	436.500000	1.201576
1.203966	30.000000	70.909091	470.340000	441.180000	1.249120
1.213967	27.272727	68.181818	472.320000	445.680000	1.239710
1.225967	25.000000	67.500000	474.120000	450.540000	1.036943
1.237967	27.272727	62.727273	475.920000	454.680000	1.091632
1.247967	21.818182	70.909091	477.720000	459.360000	1.086892
1.259966	24.545455	68.181818	479.160000	463.860000	1.147383
1.270967	20.000000	57.500000	480.780000	468.000000	1.096443
1.281966	21.818182	62.727273	482.220000	472.140000	1.138963
1.292966	19.090909	68.181818	483.660000	476.640000	1.085335
1.303966	21.818182	68.181818	484.920000	481.140000	1.110593
1.315966	19.090909	68.181818	486.360000	485.640000	1.123257
1.327966	22.500000	65.000000	487.620000	490.320000	0.825757
1.337965	16.363636	76.363636	489.240000	495.360000	0.716520
1.349966	21.818182	60.000000	490.320000	499.320000	0.907755
1.360966	17.500000	62.500000	491.760000	503.820000	0.884479
1.371976	21.818182	57.272727	493.020000	507.600000	0.860424
1.382966	24.545455	57.272727	494.460000	511.380000	1.278622
1.393965	19.090909	54.545455	496.080000	514.980000	0.846628
1.405990	22.500000	55.000000	497.340000	518.940000	0.962161
1.418965	24.545455	57.272727	498.960000	522.720000	0.929263
1.428964	25.000000	60.000000	500.580000	527.040000	0.751116
1.440991	22.500000	60.000000	502.380000	531.360000	0.529388
1.453010	30.000000	65.454545	504.000000	535.680000	0.784864
1.464964	27.500000	60.000000	505.980000	540.000000	0.466775
1.475964	32.727273	60.000000	507.960000	543.960000	0.487010
1.486964	25.000000	47.500000	510.120000	547.380000	0.878182
1.497964	32.727273	51.818182	511.920000	550.800000	0.785500
